,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
414,7,7,1,1,1,1,3,2,2,0,35,27,4.740757801491064,True
415,11,4,3,0,2,0,3,1,1,1,33,21,5.1637106885247945,True
416,10,6,3,2,2,0,2,3,1,1,39,29,3.587123832253809,True
417,11,2,2,0,1,1,2,2,1,1,34,19,8.722367977167707,True
418,9,4,2,0,1,0,3,0,0,1,35,23,6.4934540602877675,True
419,9,3,2,0,2,1,1,4,2,0,32,39,-2.508230112997694,True
420,11,5,3,0,2,0,3,3,1,1,47,54,-2.687001079893271,True
421,4,9,0,2,1,0,1,3,0,1,29,51,-8.431814457752132,False
422,4,9,0,2,0,3,2,3,0,1,40,50,-5.731009007715734,False
423,1,11,0,4,0,1,3,1,0,2,14,33,-10.92031800521773,False
424,3,9,0,1,0,1,1,2,2,0,26,50,-12.026222037452975,False
425,10,4,1,0,2,0,1,3,0,1,56,35,8.2927595038309,True
426,9,2,3,0,0,1,3,1,1,1,27,25,0.6682742280323382,True
427,3,11,0,3,0,1,1,3,0,2,38,48,-2.581355481165481,False
428,7,11,1,2,0,1,4,0,2,0,48,37,3.983330596164123,False
429,7,10,0,3,0,2,2,2,1,0,33,41,-2.0267411021193382,False
430,1,11,0,3,0,0,0,4,0,2,22,54,-8.42029804533319,False
431,3,11,0,4,0,0,0,3,0,1,31,62,-12.241205083914863,False
432,3,10,0,2,0,1,0,4,1,1,14,35,-9.830451888183518,False
433,1,9,0,2,1,0,2,3,1,0,26,44,-7.722251561664876,False
434,8,2,2,0,1,0,4,0,1,1,43,26,8.407882704368504,True
435,8,2,1,0,1,0,2,2,2,0,35,24,5.604855653951368,True
436,10,3,2,0,0,1,3,0,1,1,36,21,5.788515175712135,True
437,6,2,0,0,1,0,1,2,1,1,29,19,7.949816122211693,True
438,3,11,0,2,1,1,2,3,1,1,38,41,-2.2071011169992616,False
439,5,11,0,3,1,0,2,1,1,1,37,55,-10.007982321450271,False
440,11,5,3,0,2,0,2,3,1,0,52,55,-2.6609336967682253,True
441,3,8,0,1,0,1,2,3,1,0,26,41,-4.111123457008851,False
442,3,11,0,3,0,1,1,3,1,1,22,48,-9.446262620339176,False
443,8,7,2,1,0,2,3,2,1,0,46,55,-7.828374150474396,False
444,7,3,1,0,1,0,3,0,0,1,43,34,4.641012329592542,True
445,3,11,0,7,0,3,3,3,2,0,36,44,-0.6281531127826554,False
446,5,3,1,0,0,0,2,1,0,2,35,30,4.5346349395600996,True
447,11,4,2,0,1,1,3,1,1,1,53,45,1.8714476941481806,True
448,5,10,0,1,0,2,2,2,1,0,31,38,-0.8846380924668011,False
449,3,11,0,1,0,1,1,2,0,2,19,33,-7.3589494216113,False
450,11,4,5,0,1,0,4,1,1,0,57,39,2.1464845311278253,True
451,10,1,2,0,0,1,2,0,0,2,37,28,7.233929418176395,True
452,11,6,1,0,0,0,0,3,0,1,38,47,-3.82678385220062,True
453,11,3,4,0,1,0,3,1,0,1,38,21,6.882468133535248,True
454,4,3,0,0,0,0,4,0,1,1,54,44,0.44414815923161655,True
455,9,1,2,0,0,0,1,0,0,0,61,33,9.574007216483658,True
456,3,11,0,3,0,1,1,3,0,1,23,29,-3.9298432164200676,False
457,3,9,0,2,0,1,0,3,1,1,19,37,-7.344982835049933,False
458,2,11,0,3,0,1,1,3,1,0,27,40,-5.339651025544711,False
459,8,10,2,2,2,0,2,3,0,2,39,36,1.5746656813928936,False
460,3,11,0,4,0,2,0,4,2,0,17,39,-11.233792632582762,False
461,9,1,1,0,1,0,3,0,0,1,19,10,10.729873618737813,True
462,4,9,0,1,0,1,0,4,0,1,20,38,-8.93532367969761,False
463,9,8,2,1,1,1,1,3,0,2,31,28,2.1128443681091085,True
464,7,5,1,0,0,1,3,2,0,2,35,25,2.2861529060137755,True
465,9,1,2,0,1,0,1,2,1,0,36,20,11.516358653263232,True
466,11,1,1,0,1,0,2,0,0,1,47,37,4.535489726655484,True
467,0,11,0,2,0,1,0,4,0,2,25,43,-8.324419613582855,False
468,10,3,2,0,1,2,2,4,0,2,43,34,4.093499582821131,True
469,3,7,0,1,0,1,1,2,0,2,25,28,-4.545175689267467,False
470,6,11,1,3,2,1,4,1,0,2,41,29,5.040308348602807,True
471,10,6,2,1,1,1,4,2,1,1,61,46,4.853584617204689,True
472,3,7,0,1,0,1,1,2,1,0,30,44,-6.961093434365893,False
