,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
157,11,3,3,0,2,0,4,1,1,1,35,32,0.11723673412195978,True
158,10,2,1,0,0,1,4,0,1,1,37,30,3.845410512012741,True
159,10,5,1,0,2,0,2,2,0,2,44,33,6.568468237736283,True
160,10,0,2,0,1,0,3,0,2,0,41,17,11.65506258730101,True
161,4,8,0,1,0,1,1,3,0,2,19,35,-8.867400959453327,False
162,0,10,0,2,0,1,0,3,0,2,7,27,-15.404397225916576,False
163,8,2,1,0,1,0,2,1,1,0,28,24,1.4809693842457818,True
164,9,2,2,0,0,0,3,0,2,0,35,23,4.175467666051972,True
165,10,3,2,0,1,0,4,0,1,1,34,16,7.830413196500878,True
166,10,3,2,0,2,0,0,3,2,0,42,29,2.3997932979020433,True
167,8,2,1,0,1,0,3,1,1,1,50,21,11.486969233869573,True
168,8,3,1,0,1,0,3,0,0,2,30,19,7.373163258683611,True
169,2,11,0,4,0,2,1,4,0,2,35,36,-4.195134181219608,False
170,7,2,1,0,0,0,1,2,2,0,30,20,6.801099552176893,True
171,11,3,3,0,2,0,2,1,0,2,42,21,6.24758313254106,True
172,2,10,0,2,0,1,1,3,0,2,19,31,-7.153440409893079,False
173,11,1,3,0,1,0,2,1,2,0,44,20,9.607753385603232,True
174,8,3,1,0,1,0,3,0,1,1,41,24,6.35216086773822,True
175,5,7,0,1,1,0,2,2,1,1,22,25,0.5003977707646428,False
176,2,8,0,1,0,1,3,0,0,2,36,33,-1.4341229910936732,False
177,9,1,2,0,0,1,2,1,2,0,37,15,10.480494736199852,True
178,0,10,0,2,0,1,1,3,0,2,20,28,-7.694905709674892,False
179,8,4,1,0,2,0,3,2,2,0,32,17,6.27598835193897,True
180,2,4,1,1,0,0,0,0,0,0,64,67,-0.746748490309848,False
181,4,8,0,1,1,1,0,5,2,0,23,44,-6.398008683413352,False
182,10,6,2,1,1,1,3,2,2,0,38,37,2.4855737743161868,True
183,2,10,0,3,0,3,0,4,0,2,20,28,-4.286355429380876,False
184,11,5,3,1,1,0,2,2,1,1,40,18,11.370676587139357,True
185,3,10,0,2,0,1,1,2,2,0,22,34,-5.871477702244832,False
