,Unnamed: 0,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win,elo
124,124,10,5,2,0,1,0,4,1,0,2,31,31,-3.777377410818076,True,grandmaster
125,125,4,4,0,0,0,1,0,3,2,0,16,37,-13.49032402861166,False,grandmaster
126,126,7,3,0,0,0,1,2,2,1,1,45,18,8.845356947778292,True,grandmaster
127,127,11,1,3,0,2,0,3,1,2,0,45,20,9.82764788767394,True,grandmaster
128,128,4,9,0,1,0,1,2,2,1,1,19,30,-7.189912695443901,False,grandmaster
129,129,10,5,1,1,1,1,2,2,0,2,30,29,4.581939071551844,True,grandmaster
130,130,10,3,2,0,1,0,4,0,2,0,29,11,13.32909329613993,True,grandmaster
131,131,10,4,2,0,2,0,4,1,1,1,33,21,5.7597418344531945,True,grandmaster
132,132,8,2,1,0,0,1,3,1,2,0,37,23,5.554851163507699,True,grandmaster
133,133,5,9,0,1,0,1,2,1,0,2,22,32,-5.542223729755115,False,grandmaster
134,134,10,4,2,0,1,1,4,1,0,2,32,26,-0.8001468717767324,True,grandmaster
135,135,1,10,0,3,0,2,2,2,0,1,21,27,-3.1358152839335176,False,grandmaster
136,136,5,3,0,0,1,0,2,2,2,0,27,16,6.39614750021056,True,grandmaster
137,137,5,8,0,1,0,2,3,2,1,1,26,30,-5.363970632682793,False,grandmaster
138,138,1,10,0,2,0,1,2,2,0,2,17,29,-10.06771269869175,False,grandmaster
139,139,10,1,1,0,1,0,2,1,0,2,42,28,5.085339713211518,True,grandmaster
140,140,9,0,1,0,1,0,3,0,2,0,26,17,6.700322419183763,True,grandmaster
141,141,11,3,3,0,2,0,4,0,2,0,29,17,5.060664658776503,True,grandmaster
142,142,4,10,1,2,2,0,2,3,0,2,25,33,-5.030655523113083,False,grandmaster
143,143,6,3,1,0,1,0,3,0,0,2,30,14,9.720595807031415,True,grandmaster
144,144,4,1,0,0,0,0,2,1,1,1,19,13,5.435650899268289,True,grandmaster
145,145,9,4,1,0,1,0,2,2,1,1,40,36,0.4774499289963216,True,grandmaster
146,146,8,11,1,1,0,1,2,2,2,0,30,34,0.2180699815076821,False,grandmaster
147,147,5,8,0,1,0,1,2,1,1,1,29,29,-0.7404703510931938,False,grandmaster
148,148,2,7,0,1,0,0,1,2,1,1,18,31,-6.420854751485393,False,grandmaster
149,149,5,5,1,0,2,0,2,1,1,1,36,26,6.162224062416271,True,grandmaster
150,150,4,7,0,1,0,2,2,1,1,1,24,28,-2.880681823393616,False,grandmaster
151,151,4,6,0,0,0,2,1,3,2,0,16,22,-8.364188650506854,False,grandmaster
152,152,7,7,1,1,1,0,3,0,0,2,33,32,-1.601832836327695,True,grandmaster
153,153,9,0,1,0,1,0,2,1,2,0,41,16,8.806341319052379,True,grandmaster
154,154,10,3,1,0,1,0,4,0,2,0,36,29,-1.7527775486663018,True,grandmaster
155,155,4,9,0,1,1,0,1,2,1,1,25,35,-3.770786185852749,False,grandmaster
156,156,2,11,0,3,0,2,0,4,0,2,16,29,-6.839030612987862,False,grandmaster
157,157,3,9,0,1,0,1,1,2,1,1,22,35,-7.904467103295637,False,grandmaster
158,158,10,7,2,1,1,1,0,4,1,1,35,33,-0.4548537551023912,True,grandmaster
159,159,7,2,2,0,1,0,2,2,2,0,42,36,0.7094898594459877,True,grandmaster
160,160,7,4,1,0,0,1,1,2,2,0,25,35,-4.523376008301291,True,grandmaster
161,161,2,11,0,4,0,2,2,2,0,2,44,49,-1.9852157851765284,False,grandmaster
162,162,4,9,0,3,0,1,1,3,1,1,27,41,-2.575834989381825,False,grandmaster
163,163,10,5,3,0,0,2,1,4,1,1,34,32,4.543193405835751,True,grandmaster
164,164,9,4,1,0,1,0,1,1,1,1,41,24,7.703257818284868,True,grandmaster
165,165,7,8,0,1,0,1,1,4,1,1,27,35,-1.2003587923087975,False,grandmaster
166,166,8,1,1,0,1,0,0,3,0,2,42,31,6.9999239891125455,True,grandmaster
167,167,9,3,1,0,0,1,4,0,1,1,31,19,2.7688760642639565,True,grandmaster
168,168,7,1,1,0,0,0,2,1,1,1,43,16,8.996649952857467,True,grandmaster
169,169,3,10,0,2,0,1,0,4,0,2,15,28,-6.786120897177476,False,grandmaster
170,170,6,3,1,0,1,0,2,1,1,1,28,15,6.745506988430925,True,grandmaster
171,171,10,3,1,0,1,0,4,0,1,1,33,20,5.048322755593979,True,grandmaster
172,172,5,7,0,1,0,2,2,3,2,0,24,41,-9.34035427636696,False,grandmaster
173,173,11,2,4,0,2,0,3,1,0,2,32,19,5.7504033178437055,True,grandmaster
174,174,2,8,0,1,0,1,1,2,1,1,10,29,-15.073545487983733,False,grandmaster
175,175,4,9,0,2,0,1,0,4,1,1,21,26,-1.8617220714351528,False,grandmaster
176,176,9,2,2,0,1,0,3,0,2,0,29,11,11.660596049285012,True,grandmaster
