,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
229,8,5,1,0,1,0,4,0,0,1,37,55,-3.545942888049545,True
230,6,3,2,0,0,1,2,2,0,1,41,26,3.4658836413742122,True
231,8,11,1,3,2,1,5,1,1,1,32,41,-2.313551042925255,False
232,3,2,0,0,0,0,3,0,2,0,28,14,5.536705692533836,True
233,4,4,0,0,1,0,3,1,0,2,40,25,6.065854351640951,True
234,4,10,0,2,0,1,1,3,0,2,17,22,-2.4246705978593823,False
235,4,8,0,1,0,1,0,4,0,2,20,47,-11.23019640701186,False
236,2,7,0,1,0,1,0,3,0,2,11,19,-9.594236454459725,False
237,2,4,0,0,0,0,1,2,1,1,31,18,4.397701649713589,True
238,4,4,0,0,0,0,2,1,1,1,28,22,4.03502973632321,True
239,5,11,0,3,0,2,0,4,0,1,30,27,-3.428633539780016,False
240,7,6,1,1,2,0,2,2,1,0,37,26,4.082066508991268,True
241,7,2,1,0,1,0,1,2,1,1,34,21,8.446487738150907,True
242,3,7,0,1,0,0,2,2,1,1,17,24,-2.1417497579252824,False
243,8,3,1,0,1,0,1,3,1,1,35,15,11.141871251026544,True
244,7,8,1,1,2,1,3,3,0,2,40,31,1.0934073697783617,True
245,2,9,0,2,0,1,0,3,1,1,13,28,-9.720353462941496,False
246,2,11,0,3,0,1,0,3,0,2,21,37,-5.059918228858493,False
247,10,1,2,0,1,0,3,1,1,1,36,21,7.014871457050305,True
248,8,4,1,0,1,1,3,1,0,2,30,23,4.8710305679571775,True
249,5,1,1,0,0,0,4,0,0,2,27,13,10.567597850925203,True
250,3,7,0,1,0,1,2,1,1,1,34,42,-8.46832807443613,False
251,4,1,0,0,1,0,4,0,2,0,28,26,2.1254153617592095,True
252,10,3,2,0,1,0,3,1,1,1,31,24,1.458832391378742,True
253,8,5,1,0,2,0,0,4,1,1,28,18,6.954177308191696,True
254,3,10,0,2,0,1,1,2,0,2,23,43,-9.79127512092996,False
255,1,10,0,1,0,1,0,4,1,1,23,34,-3.1566559383110757,False
