,ally_tower_kills,enemy_tower_kills,ally_inhibitor_kills,enemy_inhibitor_kills,ally_baron_kills,enemy_baron_kills,ally_dragon_kills,enemy_dragon_kills,ally_rift_kills,enemy_rift_kills,ally_kills,enemy_kills,score_diff,win
48,10,4,2,0,2,0,2,2,2,0,38,23,8.198632450665656,True
49,4,8,0,1,0,1,2,2,1,1,26,36,-2.532358230194262,False
50,10,5,5,0,3,0,4,2,2,0,41,30,3.4667289326076656,True
51,5,3,1,0,1,0,3,1,1,0,41,30,5.293193443537184,True
52,9,8,2,1,2,0,2,2,1,1,48,44,0.5096391510323599,True
53,11,2,3,0,1,0,4,0,2,0,37,30,4.010233982462282,True
54,11,2,3,0,0,0,2,1,1,0,21,18,6.671555998211851,True
55,10,3,2,0,1,0,3,1,2,0,41,30,5.640872830300431,True
56,11,0,3,0,1,0,4,0,2,0,31,20,4.339913793536098,True
57,10,6,3,0,1,1,4,1,1,0,42,28,5.452902371524679,True
58,5,11,0,3,0,1,3,1,2,0,30,41,-4.855793294321778,False
59,1,7,0,1,0,1,2,2,0,1,22,46,-10.464406381914998,False
60,9,6,2,0,2,0,4,1,0,2,33,27,6.141334182851573,True
61,11,3,2,0,2,0,3,2,0,2,25,25,3.398852150526494,True
62,9,9,2,3,1,1,4,1,0,1,46,41,2.1298319308242455,True
63,4,8,0,1,1,0,2,3,0,2,28,36,-0.8657892462949377,False
64,8,8,2,1,1,1,3,1,0,1,51,37,0.7185232366139687,True
65,8,8,1,0,2,0,1,5,1,0,55,46,1.595045375330045,True
66,8,2,2,0,1,0,1,2,1,1,24,34,-3.6679771045290934,True
67,0,11,0,3,0,1,2,2,0,2,28,47,-6.262410941823042,False
68,10,3,2,0,2,0,4,1,1,1,48,27,6.861066565231383,True
69,8,5,1,0,0,0,1,2,2,0,47,47,2.2101754653190895,True
70,7,10,1,2,0,1,2,2,1,1,35,38,2.4773461125400544,False
71,9,5,2,0,2,0,3,1,2,0,43,29,6.04999819210466,True
72,4,8,0,2,0,1,1,3,2,0,28,37,-5.955744802188562,False
73,2,11,0,2,0,1,0,4,0,1,33,45,-4.29093334143235,False
74,7,3,1,0,1,0,2,1,2,0,37,21,11.96444554159968,True
75,0,11,0,2,1,1,3,2,0,1,42,48,0.7533387410961438,False
76,8,4,1,0,1,0,3,0,1,1,31,15,7.585618195836538,True
77,5,8,1,1,1,1,2,3,0,0,38,53,-4.690993056467384,False
78,4,10,0,2,1,0,0,4,1,1,20,45,-11.880577854363985,False
79,11,5,4,0,1,0,5,0,0,1,68,50,5.356899026062557,True
80,6,11,1,3,0,2,2,3,0,2,40,40,0.46078083352901444,False
81,10,4,2,0,1,0,3,1,1,1,37,22,7.380303949867503,True
82,8,7,1,1,1,1,3,2,0,2,14,22,-5.310797034805361,False
83,2,11,0,3,1,0,2,2,0,2,36,36,2.9233751780279036,False
84,8,3,1,0,1,0,4,0,1,1,40,25,2.954421627759011,True
85,0,7,0,1,0,1,1,2,0,2,11,34,-14.011790623233075,False
86,11,1,3,0,1,0,3,0,2,0,31,18,12.423165952365189,True
87,4,7,0,1,0,1,0,4,1,1,29,33,-4.1274564793992425,False
88,5,11,0,3,1,1,1,3,1,1,17,33,-9.136555328442512,False
89,3,10,0,2,0,1,1,3,0,2,28,35,-9.582669004547753,False
90,2,11,0,4,0,2,1,4,0,2,14,37,-13.164416681465696,False
91,4,6,0,0,0,1,2,2,1,1,26,37,-6.546103942324223,False
92,10,4,2,0,2,0,2,2,2,0,38,23,8.198632450665656,True
93,4,8,0,1,0,1,2,2,1,1,26,36,-2.532358230194262,False
94,10,5,5,0,3,0,4,2,2,0,41,30,3.4667289326076656,True
95,5,3,1,0,1,0,3,1,1,0,41,30,5.293193443537184,True
96,9,8,2,1,2,0,2,2,1,1,48,44,0.5096391510323599,True
97,11,2,3,0,1,0,4,0,2,0,37,30,4.010233982462282,True
98,11,2,3,0,0,0,2,1,1,0,21,18,6.671555998211851,True
99,10,3,2,0,1,0,3,1,2,0,41,30,5.640872830300431,True
100,11,0,3,0,1,0,4,0,2,0,31,20,4.339913793536098,True
101,10,6,3,0,1,1,4,1,1,0,42,28,5.452902371524679,True
102,5,11,0,3,0,1,3,1,2,0,30,41,-4.855793294321778,False
103,1,7,0,1,0,1,2,2,0,1,22,46,-10.464406381914998,False
104,9,6,2,0,2,0,4,1,0,2,33,27,6.141334182851573,True
105,11,3,2,0,2,0,3,2,0,2,25,25,3.398852150526494,True
106,9,9,2,3,1,1,4,1,0,1,46,41,2.1298319308242455,True
107,4,8,0,1,1,0,2,3,0,2,28,36,-0.8657892462949377,False
108,8,8,2,1,1,1,3,1,0,1,51,37,0.7185232366139687,True
109,8,8,1,0,2,0,1,5,1,0,55,46,1.595045375330045,True
110,8,2,2,0,1,0,1,2,1,1,24,34,-3.6679771045290934,True
111,0,11,0,3,0,1,2,2,0,2,28,47,-6.262410941823042,False
112,10,3,2,0,2,0,4,1,1,1,48,27,6.861066565231383,True
113,8,5,1,0,0,0,1,2,2,0,47,47,2.2101754653190895,True
114,7,10,1,2,0,1,2,2,1,1,35,38,2.4773461125400544,False
115,9,5,2,0,2,0,3,1,2,0,43,29,6.04999819210466,True
116,4,8,0,2,0,1,1,3,2,0,28,37,-5.955744802188562,False
117,2,11,0,2,0,1,0,4,0,1,33,45,-4.29093334143235,False
118,7,3,1,0,1,0,2,1,2,0,37,21,11.96444554159968,True
119,0,11,0,2,1,1,3,2,0,1,42,48,0.7533387410961438,False
120,8,4,1,0,1,0,3,0,1,1,31,15,7.585618195836538,True
121,5,8,1,1,1,1,2,3,0,0,38,53,-4.690993056467384,False
122,4,10,0,2,1,0,0,4,1,1,20,45,-11.880577854363985,False
123,11,5,4,0,1,0,5,0,0,1,68,50,5.356899026062557,True
124,6,11,1,3,0,2,2,3,0,2,40,40,0.46078083352901444,False
125,10,4,2,0,1,0,3,1,1,1,37,22,7.380303949867503,True
126,8,7,1,1,1,1,3,2,0,2,14,22,-5.310797034805361,False
127,2,11,0,3,1,0,2,2,0,2,36,36,2.9233751780279036,False
128,8,3,1,0,1,0,4,0,1,1,40,25,2.954421627759011,True
129,0,7,0,1,0,1,1,2,0,2,11,34,-14.011790623233075,False
130,11,1,3,0,1,0,3,0,2,0,31,18,12.423165952365189,True
131,4,7,0,1,0,1,0,4,1,1,29,33,-4.1274564793992425,False
132,5,11,0,3,1,1,1,3,1,1,17,33,-9.136555328442512,False
133,3,10,0,2,0,1,1,3,0,2,28,35,-9.582669004547753,False
134,2,11,0,4,0,2,1,4,0,2,14,37,-13.164416681465696,False
135,4,6,0,0,0,1,2,2,1,1,26,37,-6.546103942324223,False
136,10,4,2,0,2,0,2,2,2,0,38,23,8.198632450665656,True
137,4,8,0,1,0,1,2,2,1,1,26,36,-2.532358230194262,False
138,10,5,5,0,3,0,4,2,2,0,41,30,3.4667289326076656,True
139,5,3,1,0,1,0,3,1,1,0,41,30,5.293193443537184,True
140,9,8,2,1,2,0,2,2,1,1,48,44,0.5096391510323599,True
141,11,2,3,0,1,0,4,0,2,0,37,30,4.010233982462282,True
142,11,2,3,0,0,0,2,1,1,0,21,18,6.671555998211851,True
143,10,3,2,0,1,0,3,1,2,0,41,30,5.640872830300431,True
144,11,0,3,0,1,0,4,0,2,0,31,20,4.339913793536098,True
145,10,6,3,0,1,1,4,1,1,0,42,28,5.452902371524679,True
146,5,11,0,3,0,1,3,1,2,0,30,41,-4.855793294321778,False
147,1,7,0,1,0,1,2,2,0,1,22,46,-10.464406381914998,False
148,9,6,2,0,2,0,4,1,0,2,33,27,6.141334182851573,True
149,11,3,2,0,2,0,3,2,0,2,25,25,3.398852150526494,True
150,9,9,2,3,1,1,4,1,0,1,46,41,2.1298319308242455,True
151,4,8,0,1,1,0,2,3,0,2,28,36,-0.8657892462949377,False
152,8,8,2,1,1,1,3,1,0,1,51,37,0.7185232366139687,True
153,8,8,1,0,2,0,1,5,1,0,55,46,1.595045375330045,True
154,8,2,2,0,1,0,1,2,1,1,24,34,-3.6679771045290934,True
155,0,11,0,3,0,1,2,2,0,2,28,47,-6.262410941823042,False
156,10,3,2,0,2,0,4,1,1,1,48,27,6.861066565231383,True
157,8,5,1,0,0,0,1,2,2,0,47,47,2.2101754653190895,True
158,7,10,1,2,0,1,2,2,1,1,35,38,2.4773461125400544,False
159,9,5,2,0,2,0,3,1,2,0,43,29,6.04999819210466,True
160,4,8,0,2,0,1,1,3,2,0,28,37,-5.955744802188562,False
161,2,11,0,2,0,1,0,4,0,1,33,45,-4.29093334143235,False
162,7,3,1,0,1,0,2,1,2,0,37,21,11.96444554159968,True
163,0,11,0,2,1,1,3,2,0,1,42,48,0.7533387410961438,False
164,8,4,1,0,1,0,3,0,1,1,31,15,7.585618195836538,True
165,5,8,1,1,1,1,2,3,0,0,38,53,-4.690993056467384,False
166,4,10,0,2,1,0,0,4,1,1,20,45,-11.880577854363985,False
167,11,5,4,0,1,0,5,0,0,1,68,50,5.356899026062557,True
168,6,11,1,3,0,2,2,3,0,2,40,40,0.46078083352901444,False
169,10,4,2,0,1,0,3,1,1,1,37,22,7.380303949867503,True
170,8,7,1,1,1,1,3,2,0,2,14,22,-5.310797034805361,False
171,2,11,0,3,1,0,2,2,0,2,36,36,2.9233751780279036,False
172,8,3,1,0,1,0,4,0,1,1,40,25,2.954421627759011,True
173,0,7,0,1,0,1,1,2,0,2,11,34,-14.011790623233075,False
174,11,1,3,0,1,0,3,0,2,0,31,18,12.423165952365189,True
175,4,7,0,1,0,1,0,4,1,1,29,33,-4.1274564793992425,False
176,5,11,0,3,1,1,1,3,1,1,17,33,-9.136555328442512,False
177,3,10,0,2,0,1,1,3,0,2,28,35,-9.582669004547753,False
178,2,11,0,4,0,2,1,4,0,2,14,37,-13.164416681465696,False
179,4,6,0,0,0,1,2,2,1,1,26,37,-6.546103942324223,False
180,10,4,2,0,2,0,2,2,2,0,38,23,8.198632450665656,True
181,4,8,0,1,0,1,2,2,1,1,26,36,-2.532358230194262,False
182,10,5,5,0,3,0,4,2,2,0,41,30,3.4667289326076656,True
183,5,3,1,0,1,0,3,1,1,0,41,30,5.293193443537184,True
184,9,8,2,1,2,0,2,2,1,1,48,44,0.5096391510323599,True
185,11,2,3,0,1,0,4,0,2,0,37,30,4.010233982462282,True
186,11,2,3,0,0,0,2,1,1,0,21,18,6.671555998211851,True
187,10,3,2,0,1,0,3,1,2,0,41,30,5.640872830300431,True
188,11,0,3,0,1,0,4,0,2,0,31,20,4.339913793536098,True
189,10,6,3,0,1,1,4,1,1,0,42,28,5.452902371524679,True
190,5,11,0,3,0,1,3,1,2,0,30,41,-4.855793294321778,False
191,1,7,0,1,0,1,2,2,0,1,22,46,-10.464406381914998,False
192,9,6,2,0,2,0,4,1,0,2,33,27,6.141334182851573,True
193,11,3,2,0,2,0,3,2,0,2,25,25,3.398852150526494,True
194,9,9,2,3,1,1,4,1,0,1,46,41,2.1298319308242455,True
195,4,8,0,1,1,0,2,3,0,2,28,36,-0.8657892462949377,False
196,8,8,2,1,1,1,3,1,0,1,51,37,0.7185232366139687,True
197,8,8,1,0,2,0,1,5,1,0,55,46,1.595045375330045,True
198,8,2,2,0,1,0,1,2,1,1,24,34,-3.6679771045290934,True
